Datetime,AirTemperature,CloudOpacity,DHI,DNI,EBH,GHI,Production - Kraljevo Location
9/13/2023 0:00,17.89999962,54,0,0,0,0,0
9/13/2023 1:00,17.89999962,55,0,0,0,0,0
9/13/2023 2:00,17.60000038,40,0,0,0,0,0
9/13/2023 3:00,16.29999924,30,0,0,0,0,0
9/13/2023 4:00,15.89999962,89,0,0,0,0,0
9/13/2023 5:00,15.69999981,53,0,0,0,0,0
9/13/2023 6:00,15.5,28,0,0,0,0,19.70333333
9/13/2023 7:00,15.60000038,23,17,49.59999847,5,22,155.3421667
9/13/2023 8:00,18.39999962,16,79,298.5,66,145,389.68725
9/13/2023 9:00,21.20000076,0,117,508.2999878,201,318,592.8815
9/13/2023 10:00,23.5,0,137,635.5,347,484,736.76175
9/13/2023 11:00,25.70000076,4,146,717,475,621,832.6606667
9/13/2023 12:00,27.79999924,6,147,766.5999756,565,712,858.049
9/13/2023 13:00,29.60000038,3,154,762.7000122,583,737,822.4458333
9/13/2023 14:00,31.10000038,17,153,747.2000122,555,708,726.9673333
9/13/2023 15:00,31.70000076,24,133,748.2999878,504,637,583.6635
9/13/2023 16:00,31.79999924,62,118,705.2000122,396,514,358.9065833
9/13/2023 17:00,31,20,129,485.1000061,201,330,120.24525
9/13/2023 18:00,29.20000076,4,70,425.7000122,103,173,39.97733333
9/13/2023 19:00,24.89999962,5,21,80.80000305,9,30,0.008571429
9/13/2023 20:00,22.79999924,100,0,0,0,0,0
9/13/2023 21:00,20.5,100,0,0,0,0,0
9/13/2023 22:00,19.89999962,100,0,0,0,0,0
9/13/2023 23:00,19.29999924,100,0,0,0,0,0
9/14/2023 0:00,18.5,64,0,0,0,0,0
9/14/2023 1:00,17.60000038,88,0,0,0,0,0
9/14/2023 2:00,16.79999924,85,0,0,0,0,0
9/14/2023 3:00,16.60000038,90,0,0,0,0,0
9/14/2023 4:00,16.89999962,89,0,0,0,0,0
9/14/2023 5:00,17,96,0,0,0,0,0
9/14/2023 6:00,17.10000038,99,0,0,0,0,4.384416667
9/14/2023 7:00,17.79999924,99,7,0,0,7,34.78283333
9/14/2023 8:00,19.5,77,63,133.1999969,29,92,108.5661667
9/14/2023 9:00,21.39999962,71,136,234.6999969,92,228,378.04575
9/14/2023 10:00,23,100,207,293.1000061,159,366,637.0791667
9/14/2023 11:00,25,100,253,312.7000122,206,459,817.4453333
9/14/2023 12:00,26,100,320,106.4000015,78,398,546.3240833
9/14/2023 13:00,26.29999924,100,298,121,92,390,181.4480833
9/14/2023 14:00,25.20000076,100,234,40.59999847,30,264,139.567
9/14/2023 15:00,23.5,100,200,6,4,204,110.5331667
9/14/2023 16:00,22.39999962,99,138,3.599999905,2,140,47.94725
9/14/2023 17:00,22.20000076,99,108,31.79999924,13,121,42.14933333
9/14/2023 18:00,21.79999924,63,73,80.40000153,19,92,30.90483333
9/14/2023 19:00,20.5,85,18,27.60000038,3,21,0.003571429
9/14/2023 20:00,19.10000038,100,0,0,0,0,0
9/14/2023 21:00,18.20000076,54,0,0,0,0,0
9/14/2023 22:00,17.79999924,84,0,0,0,0,0
9/14/2023 23:00,17.60000038,88,0,0,0,0,0
9/15/2023 0:00,17.70000076,100,0,0,0,0,0
9/15/2023 1:00,17.70000076,98,0,0,0,0,0
9/15/2023 2:00,17.70000076,91,0,0,0,0,0
9/15/2023 3:00,17.70000076,87,0,0,0,0,0
9/15/2023 4:00,17.60000038,97,0,0,0,0,0
9/15/2023 5:00,17.39999962,100,0,0,0,0,0
9/15/2023 6:00,17.10000038,95,0,0,0,0,10.00841667
9/15/2023 7:00,17,100,12,0,0,12,37.1135
9/15/2023 8:00,18.20000076,99,78,60.70000076,13,91,75.66733333
9/15/2023 9:00,19.20000076,93,137,177.6000061,69,206,191.9720833
9/15/2023 10:00,20.10000038,81,172,252.3999939,136,308,452.7175
9/15/2023 11:00,21,84,213,293.1000061,192,405,659.0065833
9/15/2023 12:00,21.79999924,92,230,341.6000061,249,479,576.1136667
9/15/2023 13:00,22.79999924,87,232,357.2000122,270,502,381.26825
9/15/2023 14:00,23.60000038,62,213,489.2999878,359,572,434.43925
9/15/2023 15:00,23.89999962,54,199,417.2000122,277,476,567.2536667
9/15/2023 16:00,23.70000076,71,160,440.7000122,243,403,320.4870833
9/15/2023 17:00,23.10000038,92,130,359.2000122,145,275,71.38358333
9/15/2023 18:00,22,100,85,212.1999969,49,134,6.59675
9/15/2023 19:00,20.29999924,100,19,0,0,19,0
9/15/2023 20:00,19.20000076,100,0,0,0,0,0
9/15/2023 21:00,19.29999924,100,0,0,0,0,0
9/15/2023 22:00,18.70000076,100,0,0,0,0,0
9/15/2023 23:00,18.20000076,100,0,0,0,0,0
9/16/2023 0:00,17.79999924,100,0,0,0,0,0
9/16/2023 1:00,17.29999924,100,0,0,0,0,0
9/16/2023 2:00,16.70000076,100,0,0,0,0,0
9/16/2023 3:00,16.39999962,100,0,0,0,0,0
9/16/2023 4:00,16.39999962,100,0,0,0,0,0
9/16/2023 5:00,16.5,100,0,0,0,0,0
9/16/2023 6:00,16.39999962,100,0,0,0,0,1.901166667
9/16/2023 7:00,16.5,98,6,0,0,6,69.627
9/16/2023 8:00,17.39999962,93,47,61.70000076,13,60,173.3441667
9/16/2023 9:00,18.10000038,84,98,101.3000031,39,137,213.867
9/16/2023 10:00,19.60000038,93,163,179.3999939,96,259,358.86375
9/16/2023 11:00,21,83,222,224.1999969,146,368,613.7860833
9/16/2023 12:00,21.79999924,77,223,251.1000061,182,405,690.473
9/16/2023 13:00,22.89999962,79,233,318,239,472,366.7228333
9/16/2023 14:00,23.5,53,208,380,277,485,585.9429167
9/16/2023 15:00,24.39999962,57,196,464.2999878,306,502,221.1594167
9/16/2023 16:00,24.5,76,177,415.6000061,227,404,73.59525
9/16/2023 17:00,24.20000076,66,134,306.2999878,122,256,75.2735
9/16/2023 18:00,23.10000038,57,81,204.1000061,46,127,22.26666667
9/16/2023 19:00,21.20000076,58,17,19.39999962,2,19,0
9/16/2023 20:00,19.60000038,86,0,0,0,0,0
9/16/2023 21:00,19.5,100,0,0,0,0,0
9/16/2023 22:00,18.60000038,100,0,0,0,0,0
9/16/2023 23:00,18.10000038,89,0,0,0,0,0
9/17/2023 0:00,17.60000038,100,0,0,0,0,0
9/17/2023 1:00,17.29999924,100,0,0,0,0,0
9/17/2023 2:00,16.89999962,82,0,0,0,0,0
9/17/2023 3:00,16.70000076,89,0,0,0,0,0
9/17/2023 4:00,16.29999924,82,0,0,0,0,0
9/17/2023 5:00,16.20000076,91,0,0,0,0,0
9/17/2023 6:00,16.29999924,88,0,0,0,0,4.616666667
9/17/2023 7:00,16.5,92,11,0,0,11,54.25991667
9/17/2023 8:00,17.89999962,96,60,53.09999847,11,71,137.3005833
9/17/2023 9:00,19.29999924,91,132,144.1999969,55,187,265.5393333
9/17/2023 10:00,21,89,196,233.3000031,124,320,429.9304167
9/17/2023 11:00,22.29999924,63,218,256.5,166,384,731.2265
9/17/2023 12:00,23.79999924,51,219,467.5,337,556,698.1753333
9/17/2023 13:00,24.79999924,51,208,550.0999756,411,619,640.4056667
9/17/2023 14:00,25.60000038,29,210,566,410,620,590.0725833
9/17/2023 15:00,26.60000038,18,177,619.2999878,405,582,514.78425
9/17/2023 16:00,26.5,31,142,562,304,446,371.3045
9/17/2023 17:00,26,41,110,473.5,186,296,153.1849167
9/17/2023 18:00,24.39999962,14,67,286.7000122,63,130,21.063
9/17/2023 19:00,22,6,15,39.90000153,4,19,0
9/17/2023 20:00,20.60000038,0,0,0,0,0,0
9/17/2023 21:00,19.70000076,4,0,0,0,0,0
9/17/2023 22:00,18.89999962,18,0,0,0,0,0
9/17/2023 23:00,17.89999962,4,0,0,0,0,0
9/18/2023 0:00,17.10000038,0,0,0,0,0,0
9/18/2023 1:00,16.29999924,16,0,0,0,0,0
9/18/2023 2:00,15.60000038,27,0,0,0,0,0
9/18/2023 3:00,15.5,26,0,0,0,0,0
9/18/2023 4:00,15.10000038,55,0,0,0,0,0
9/18/2023 5:00,14.69999981,50,0,0,0,0,0
9/18/2023 6:00,14.5,38,0,0,0,0,12.93
9/18/2023 7:00,14.89999962,41,13,21.70000076,2,15,106.8050833
9/18/2023 8:00,17.20000076,10,75,235.6999969,48,123,248.7373333
9/18/2023 9:00,19.29999924,20,131,365.2999878,138,269,518.2688333
9/18/2023 10:00,21.39999962,16,171,469.8999939,248,419,720.4434167
9/18/2023 11:00,22.89999962,38,188,581.2999878,374,562,808.30125
9/18/2023 12:00,24.29999924,89,213,597.2000122,428,641,854.0509167
9/18/2023 13:00,25.70000076,38,223,560.2000122,416,639,811.6284167
9/18/2023 14:00,26.5,0,166,693.5,499,665,735.1030833
9/18/2023 15:00,27.10000038,1,144,681.0999756,442,586,581.2236667
9/18/2023 16:00,27,0,127,642.2000122,344,471,359.0986667
9/18/2023 17:00,26.89999962,1,95,565.5,219,314,148.14625
9/18/2023 18:00,25.20000076,17,67,341,73,140,12.90483333
9/18/2023 19:00,23.10000038,88,15,30.79999924,3,18,0
9/18/2023 20:00,21.70000076,18,0,0,0,0,0
9/18/2023 21:00,21.10000038,47,0,0,0,0,0
9/18/2023 22:00,20,80,0,0,0,0,0
9/18/2023 23:00,19.20000076,100,0,0,0,0,0
9/19/2023 0:00,18.89999962,98,0,0,0,0,0
9/19/2023 1:00,19.10000038,96,0,0,0,0,0
9/19/2023 2:00,19.29999924,99,0,0,0,0,0
9/19/2023 3:00,19.39999962,100,0,0,0,0,0
9/19/2023 4:00,18.89999962,100,0,0,0,0,0
9/19/2023 5:00,18.89999962,100,0,0,0,0,0
9/19/2023 6:00,18.70000076,97,0,0,0,0,1.432583333
9/19/2023 7:00,18.79999924,97,9,11.10000038,1,10,32.59341667
9/19/2023 8:00,20.20000076,55,65,119.9000015,24,89,93.43825
9/19/2023 9:00,21.79999924,53,120,336.7000122,126,246,219.7310833
9/19/2023 10:00,22.79999924,81,168,364.5,191,359,681.3781667
9/19/2023 11:00,23.60000038,52,191,308.1000061,197,388,657.79275
9/19/2023 12:00,24.89999962,36,185,607.7999878,433,618,541.1549167
9/19/2023 13:00,25.70000076,100,198,556.7999878,411,609,477.373
9/19/2023 14:00,26.20000076,100,271,307.7999878,220,491,460.6129167
9/19/2023 15:00,26.5,100,244,116.5,75,319,383.6465833
9/19/2023 16:00,24.79999924,100,135,18.89999962,10,145,46.85566667
9/19/2023 17:00,22.39999962,100,71,15.69999981,6,77,9.661
9/19/2023 18:00,21.70000076,100,51,0,0,51,6.6535
9/19/2023 19:00,20.89999962,87,8,0,0,8,0
9/19/2023 20:00,20.20000076,100,0,0,0,0,0
9/19/2023 21:00,20.10000038,100,0,0,0,0,0
9/19/2023 22:00,19.29999924,63,0,0,0,0,0
9/19/2023 23:00,18.70000076,80,0,0,0,0,0
9/20/2023 0:00,18.39999962,84,0,0,0,0,0
9/20/2023 1:00,17.89999962,100,0,0,0,0,0
9/20/2023 2:00,17.39999962,99,0,0,0,0,0
9/20/2023 3:00,17.20000076,96,0,0,0,0,0
9/20/2023 4:00,17,88,0,0,0,0,0
9/20/2023 5:00,16.60000038,73,0,0,0,0,0
9/20/2023 6:00,16.20000076,75,0,0,0,0,9.026083333
9/20/2023 7:00,16.20000076,78,10,11.30000019,1,11,114.296
9/20/2023 8:00,17.10000038,76,68,142.5,28,96,293.2065833
9/20/2023 9:00,17.89999962,90,117,145.6999969,54,171,349.0226667
9/20/2023 10:00,19.70000076,90,147,186.5,97,244,536.6781667
9/20/2023 11:00,21.5,46,189,316.3999939,201,390,819.4745
9/20/2023 12:00,22.89999962,37,210,454.7000122,322,532,786.4485
9/20/2023 13:00,24.20000076,32,218,539.7999878,396,614,778.849
9/20/2023 14:00,25.10000038,23,203,564.9000244,401,604,691.0453333
9/20/2023 15:00,25.39999962,22,188,538.5999756,344,532,535.6045833
9/20/2023 16:00,25.39999962,14,136,609.7000122,320,456,327.394
9/20/2023 17:00,24.89999962,40,101,526.4000244,198,299,83.42458333
9/20/2023 18:00,23.60000038,100,77,217.1999969,44,121,24.79433333
9/20/2023 19:00,21.39999962,92,13,0,0,13,0
9/20/2023 20:00,19.39999962,25,0,0,0,0,0
9/20/2023 21:00,19.39999962,73,0,0,0,0,0
9/20/2023 22:00,19,97,0,0,0,0,0
9/20/2023 23:00,19.10000038,87,0,0,0,0,0
9/21/2023 0:00,18.79999924,91,0,0,0,0,0
9/21/2023 1:00,18.5,97,0,0,0,0,0
9/21/2023 2:00,18.10000038,98,0,0,0,0,0
9/21/2023 3:00,17.89999962,100,0,0,0,0,0
9/21/2023 4:00,17.89999962,98,0,0,0,0,0
9/21/2023 5:00,17.79999924,100,0,0,0,0,0
9/21/2023 6:00,17.89999962,87,0,0,0,0,8.2835
9/21/2023 7:00,17.79999924,100,8,0,0,8,37.19883333
9/21/2023 8:00,18.60000038,90,47,36.29999924,7,54,130.7348333
9/21/2023 9:00,20.39999962,90,113,125.4000015,46,159,155.1278333
9/21/2023 10:00,22.5,44,173,205.3000031,106,279,311.2031667
9/21/2023 11:00,24,57,181,560.7999878,354,535,705.9870833
9/21/2023 12:00,25.29999924,56,210,525.7000122,370,580,757.0996667
9/21/2023 13:00,26.20000076,26,192,596.7999878,435,627,704.7599167
9/21/2023 14:00,26.79999924,100,187,614.2000122,433,620,523.02075
9/21/2023 15:00,27.29999924,100,236,225.6999969,143,379,211.39025
9/21/2023 16:00,27.29999924,98,202,200.1999969,104,306,209.9555833
9/21/2023 17:00,26.79999924,69,125,302.2999878,112,237,134.4598333
9/21/2023 18:00,25.29999924,65,68,223.6000061,44,112,23.0515
9/21/2023 19:00,22.89999962,100,10,11.30000019,1,11,0
9/21/2023 20:00,21.60000038,100,0,0,0,0,0
9/21/2023 21:00,21.10000038,88,0,0,0,0,0
9/21/2023 22:00,20.29999924,73,0,0,0,0,0
9/21/2023 23:00,19,100,0,0,0,0,0
9/22/2023 0:00,18.70000076,95,0,0,0,0,0
9/22/2023 1:00,18.60000038,91,0,0,0,0,0
9/22/2023 2:00,18.29999924,93,0,0,0,0,0
9/22/2023 3:00,18,56,0,0,0,0,0
9/22/2023 4:00,17.60000038,44,0,0,0,0,0
9/22/2023 5:00,16.70000076,13,0,0,0,0,0
9/22/2023 6:00,16.70000076,9,0,0,0,0,9.750333333
9/22/2023 7:00,17,7,10,23.5,2,12,117.4620833
9/22/2023 8:00,19.5,0,63,301,57,120,303.2050833
9/22/2023 9:00,21.79999924,0,100,509.5,185,285,528.9038333
9/22/2023 10:00,23.39999962,8,122,630.2999878,323,445,677.8379167
9/22/2023 11:00,25.5,19,136,700,439,575,730.3681667
9/22/2023 12:00,27.5,13,157,712,498,655,817.6050909
9/22/2023 13:00,29.20000076,25,156,729,528,684,770.9406667
9/22/2023 14:00,29.79999924,16,153,707.2000122,495,648,668.2605833
9/22/2023 15:00,30.29999924,35,146,614.4000244,386,532,310.3403333
9/22/2023 16:00,30.39999962,22,127,560.4000244,288,415,234.42575
9/22/2023 17:00,30,30,99,452.2999878,165,264,72.205
9/22/2023 18:00,27.60000038,67,59,293.2000122,56,115,15.28333333
9/22/2023 19:00,24.60000038,100,9,23.39999962,2,11,0
9/22/2023 20:00,22.60000038,4,0,0,0,0,0
9/22/2023 21:00,23.29999924,20,0,0,0,0,0
9/22/2023 22:00,21.39999962,16,0,0,0,0,0
9/22/2023 23:00,20.60000038,64,0,0,0,0,0
9/23/2023 0:00,20.20000076,50,0,0,0,0,0
9/23/2023 1:00,19.70000076,36,0,0,0,0,0
9/23/2023 2:00,19.10000038,39,0,0,0,0,0
9/23/2023 3:00,18.79999924,7,0,0,0,0,0
9/23/2023 4:00,18.39999962,53,0,0,0,0,0
9/23/2023 5:00,18.10000038,69,0,0,0,0,0
9/23/2023 6:00,18.29999924,78,0,0,0,0,4.657
9/23/2023 7:00,18.29999924,45,9,12,1,10,90.33916667
9/23/2023 8:00,20,0,64,290.7000122,54,118,284.3159167
9/23/2023 9:00,23.70000076,0,101,506.3999939,182,283,490.8698333
9/23/2023 10:00,26,0,123,633.2000122,322,445,655.5538333
9/23/2023 11:00,27.20000076,0,131,719.0999756,448,579,769.9543333
9/23/2023 12:00,28.89999962,1,134,761.2000122,529,663,776.6846667
9/23/2023 13:00,30.5,4,132,776.9000244,559,691,724.3135833
9/23/2023 14:00,31.70000076,25,134,752.5,523,657,631.2235
9/23/2023 15:00,32.79999924,40,136,683.7999878,426,562,370.5380833
9/23/2023 16:00,33.09999847,62,123,586.2000122,298,421,213.421
9/23/2023 17:00,31.70000076,100,105,420.6000061,151,256,81.21316667
9/23/2023 18:00,28.79999924,100,67,243.1000061,45,112,7.354
9/23/2023 19:00,24.20000076,100,9,12.10000038,1,10,0
9/23/2023 20:00,21.79999924,100,0,0,0,0,0
9/23/2023 21:00,21.60000038,100,0,0,0,0,0
9/23/2023 22:00,20.39999962,100,0,0,0,0,0
9/23/2023 23:00,19.89999962,100,0,0,0,0,0
9/24/2023 0:00,19.39999962,91,0,0,0,0,0
9/24/2023 1:00,18.79999924,100,0,0,0,0,0
9/24/2023 2:00,18.5,100,0,0,0,0,0
9/24/2023 3:00,17.79999924,99,0,0,0,0,0
9/24/2023 4:00,17.5,100,0,0,0,0,0
9/24/2023 5:00,17.29999924,100,0,0,0,0,0
9/24/2023 6:00,17,100,0,0,0,0,4.482166667
9/24/2023 7:00,16.89999962,100,3,0,0,3,63.84675
9/24/2023 8:00,17.29999924,100,22,0,0,22,177.93875
9/24/2023 9:00,16.60000038,100,69,0,0,69,187.6625833
9/24/2023 10:00,16.89999962,100,90,13.89999962,7,97,449.08275
9/24/2023 11:00,18,100,133,38.79999924,24,157,433.49925
9/24/2023 12:00,18.39999962,100,181,40.5,28,209,400.5574167
9/24/2023 13:00,19,100,218,51.79999924,37,255,225.9930833
9/24/2023 14:00,19.5,100,193,36.20000076,25,218,187.02525
9/24/2023 15:00,20,100,165,81,50,215,331.2369167
9/24/2023 16:00,18.79999924,100,93,17.89999962,9,102,169.0006667
9/24/2023 17:00,15.80000019,100,48,2.799999952,1,49,27.06916667
9/24/2023 18:00,15,100,17,0,0,17,0.576833333
9/24/2023 19:00,14.60000038,100,1,0,0,1,0
9/24/2023 20:00,14.5,100,0,0,0,0,0
9/24/2023 21:00,14.60000038,100,0,0,0,0,0
9/24/2023 22:00,14.30000019,100,0,0,0,0,0
9/24/2023 23:00,14.30000019,100,0,0,0,0,0
9/25/2023 0:00,14.30000019,100,0,0,0,0,0
9/25/2023 1:00,14.19999981,100,0,0,0,0,0
9/25/2023 2:00,14.30000019,100,0,0,0,0,0
9/25/2023 3:00,14.30000019,100,0,0,0,0,0
9/25/2023 4:00,14.30000019,100,0,0,0,0,0
9/25/2023 5:00,14.39999962,100,0,0,0,0,0
9/25/2023 6:00,14.30000019,100,0,0,0,0,0
9/25/2023 7:00,14.30000019,100,1,0,0,1,4.290333333
9/25/2023 8:00,14.39999962,100,8,0,0,8,22.23141667
9/25/2023 9:00,14.19999981,100,19,0,0,19,46.92775
9/25/2023 10:00,14.30000019,100,42,0,0,42,44.96641667
9/25/2023 11:00,14.5,100,72,1.600000024,1,73,95.63991667
9/25/2023 12:00,15.30000019,100,134,8.699999809,6,140,115.2253333
9/25/2023 13:00,16.10000038,100,178,16.89999962,12,190,183.4208333
9/25/2023 14:00,17.10000038,100,178,61.29999924,42,220,324.3496667
9/25/2023 15:00,18.20000076,100,198,114.3000031,70,268,209.8158333
9/25/2023 16:00,18.5,100,172,150.8000031,75,247,155.37325
9/25/2023 17:00,18.70000076,96,130,152.5,53,183,73.29875
9/25/2023 18:00,18.20000076,93,59,80.69999695,14,73,4.911916667
9/25/2023 19:00,17.29999924,93,5,0,0,5,0
9/25/2023 20:00,16.89999962,100,0,0,0,0,0
9/25/2023 21:00,17.10000038,92,0,0,0,0,0
9/25/2023 22:00,16.89999962,100,0,0,0,0,0
9/25/2023 23:00,16.60000038,100,0,0,0,0,0
9/26/2023 0:00,16.60000038,100,0,0,0,0,0
9/26/2023 1:00,16.20000076,100,0,0,0,0,0
9/26/2023 2:00,15.80000019,100,0,0,0,0,0
9/26/2023 3:00,16,100,0,0,0,0,0
9/26/2023 4:00,15.5,100,0,0,0,0,0
9/26/2023 5:00,15,100,0,0,0,0,0
9/26/2023 6:00,14.60000038,100,0,0,0,0,4.072833333
9/26/2023 7:00,14.19999981,100,8,0,0,8,87.87708333
9/26/2023 8:00,15.30000019,94,80,74.40000153,13,93,321.63775
9/26/2023 9:00,17.20000076,40,118,396.5,138,256,410.982
9/26/2023 10:00,18.70000076,22,133,598,297,430,477.0961667
9/26/2023 11:00,20.70000076,43,142,696.2999878,425,567,631.9925833
9/26/2023 12:00,22,78,167,686.7000122,468,635,759.3455
9/26/2023 13:00,23.20000076,94,218,551.5999756,389,607,409.4755
9/26/2023 14:00,23.70000076,97,239,411.8999939,280,519,591.96775
9/26/2023 15:00,24.10000038,92,217,408.6000061,248,465,447.0708333
9/26/2023 16:00,23.5,75,180,280.7000122,138,318,291.0509167
9/26/2023 17:00,22.70000076,87,132,327.7000122,112,244,101.4233333
9/26/2023 18:00,21.20000076,79,63,196.8999939,33,96,10.96525
9/26/2023 19:00,19.5,18,6,13.5,1,7,0
9/26/2023 20:00,18.70000076,18,0,0,0,0,0
9/26/2023 21:00,18.70000076,0,0,0,0,0,0
9/26/2023 22:00,17.29999924,45,0,0,0,0,0
9/26/2023 23:00,15.39999962,44,0,0,0,0,0
9/27/2023 0:00,14.89999962,42,0,0,0,0,0
9/27/2023 1:00,14.69999981,7,0,0,0,0,0
9/27/2023 2:00,14.10000038,21,0,0,0,0,0
9/27/2023 3:00,13.69999981,31,0,0,0,0,0
9/27/2023 4:00,13.10000038,68,0,0,0,0,0
9/27/2023 5:00,12.69999981,100,0,0,0,0,0
9/27/2023 6:00,12.5,100,0,0,0,0,6.826833333
9/27/2023 7:00,12.39999962,100,8,0,0,8,81.78325
9/27/2023 8:00,13.89999962,100,76,122.8000031,21,97,176.31
9/27/2023 9:00,16.89999962,96,131,357.2999878,123,254,263.7706667
9/27/2023 10:00,18.79999924,3,135,596.7999878,294,429,428.1355
9/27/2023 11:00,20.70000076,3,132,716.0999756,434,566,778.1476667
9/27/2023 12:00,21.79999924,8,137,757.7999878,513,650,695.66425
9/27/2023 13:00,22.70000076,24,137,778.2000122,545,682,594.0900833
9/27/2023 14:00,23,19,137,757.5,511,648,632.2831667
9/27/2023 15:00,24.29999924,33,126,729.7999878,439,565,380.8093333
9/27/2023 16:00,23.79999924,63,119,633.7000122,308,427,191.0345833
9/27/2023 17:00,22.70000076,67,105,449.2999878,151,256,91.325
9/27/2023 18:00,20.60000038,11,60,226.6000061,37,97,11.07441667
9/27/2023 19:00,18.5,0,5,14.10000038,1,6,0
9/27/2023 20:00,17.29999924,0,0,0,0,0,0
9/27/2023 21:00,16.60000038,1,0,0,0,0,0
9/27/2023 22:00,14.39999962,2,0,0,0,0,0
9/27/2023 23:00,13.30000019,0,0,0,0,0,0
9/28/2023 0:00,12.89999962,0,0,0,0,0,0
9/28/2023 1:00,12.80000019,0,0,0,0,0,0
9/28/2023 2:00,12.30000019,0,0,0,0,0,0
9/28/2023 3:00,12.10000038,51,0,0,0,0,0
9/28/2023 4:00,12,46,0,0,0,0,0
9/28/2023 5:00,11.80000019,39,0,0,0,0,0
9/28/2023 6:00,11.60000038,30,0,0,0,0,6.576909091
9/28/2023 7:00,11.5,35,7,13.5,1,8,108.9825
9/28/2023 8:00,12.89999962,32,64,245,41,105,304.41275
9/28/2023 9:00,14.80000019,27,111,446.6000061,152,263,525.0383333
9/28/2023 10:00,17,12,129,622.2999878,304,433,674.656
9/28/2023 11:00,19.5,0,128,726.2000122,437,565,765.4528333
9/28/2023 12:00,21.5,1,128,779.4000244,524,652,793.518
9/28/2023 13:00,22.89999962,6,130,793.7999878,552,682,773.0165833
9/28/2023 14:00,23.5,7,125,785.7999878,526,651,664.0520833
9/28/2023 15:00,24.29999924,2,115,758.2999878,452,567,516.25175
9/28/2023 16:00,24,0,103,689,331,434,308.6728333
9/28/2023 17:00,22.89999962,0,82,563.0999756,186,268,104.0748333
9/28/2023 18:00,20.5,0,49,318,51,100,6.83475
9/28/2023 19:00,18.10000038,0,4,14.69999981,1,5,0
9/28/2023 20:00,16.39999962,0,0,0,0,0,0
9/28/2023 21:00,15.80000019,0,0,0,0,0,0
9/28/2023 22:00,13.10000038,0,0,0,0,0,0
9/28/2023 23:00,12.69999981,5,0,0,0,0,0
9/29/2023 0:00,12.80000019,10,0,0,0,0,0
9/29/2023 1:00,12.69999981,3,0,0,0,0,0
9/29/2023 2:00,11.69999981,0,0,0,0,0,0
9/29/2023 3:00,10.89999962,37,0,0,0,0,0
9/29/2023 4:00,10.69999981,41,0,0,0,0,0
9/29/2023 5:00,10.19999981,52,0,0,0,0,0
9/29/2023 6:00,9.800000191,52,0,0,0,0,6.268545455
9/29/2023 7:00,9.199999809,51,6,13.80000019,1,7,102.4250833
9/29/2023 8:00,11.19999981,44,61,231.6000061,38,99,299.5391667
9/29/2023 9:00,14.10000038,32,113,410.1000061,138,251,498.1871667
9/29/2023 10:00,16.60000038,0,129,600.7000122,291,420,652.97275
9/29/2023 11:00,19.20000076,1,131,708,423,554,743.445
9/29/2023 12:00,21.29999924,0,129,769.7999878,514,643,771.03025
9/29/2023 13:00,22.79999924,0,125,796.5,550,675,734.6885
9/29/2023 14:00,23.79999924,0,133,751.2000122,499,632,639.3861667
9/29/2023 15:00,24.79999924,0,123,719.5,425,548,489.5449167
9/29/2023 16:00,24.70000076,6,108,661.2999878,314,422,283.7181667
9/29/2023 17:00,24.5,5,84,542.2000122,176,260,91.571
9/29/2023 18:00,22.20000076,13,49,285.8999939,45,94,5.320083333
9/29/2023 19:00,19,5,3,15.30000019,1,4,0
9/29/2023 20:00,15.89999962,28,0,0,0,0,0
9/29/2023 21:00,15.60000038,56,0,0,0,0,0
9/29/2023 22:00,15.5,45,0,0,0,0,0
9/29/2023 23:00,14.10000038,35,0,0,0,0,0
9/30/2023 0:00,13.10000038,20,0,0,0,0,0
9/30/2023 1:00,12.19999981,33,0,0,0,0,0
9/30/2023 2:00,11.60000038,53,0,0,0,0,0
9/30/2023 3:00,11.60000038,77,0,0,0,0,0
9/30/2023 4:00,11.60000038,74,0,0,0,0,0
9/30/2023 5:00,11.39999962,86,0,0,0,0,0
9/30/2023 6:00,11.5,84,0,0,0,0,3.425181818
9/30/2023 7:00,11.5,80,4,0,0,4,62.29383333
9/30/2023 8:00,13.19999981,69,55,86.30000305,14,69,234.18375
9/30/2023 9:00,15.5,56,117,225.5,75,192,492.6925
9/30/2023 10:00,17.60000038,41,164,376.7999878,181,345,618.9256667
9/30/2023 11:00,20.29999924,32,164,603.5999756,358,522,662.6828333
9/30/2023 12:00,22.5,19,138,740.5,491,629,645.36525
9/30/2023 13:00,23.70000076,13,140,749.7000122,514,654,623.4636667
9/30/2023 14:00,24.29999924,11,162,596.2999878,393,555,511.9545833
9/30/2023 15:00,25.20000076,66,159,475,278,437,347.46425
9/30/2023 16:00,24.70000076,45,130,398.5,187,317,111.4959167
9/30/2023 17:00,24.10000038,35,89,392,125,214,74.89766667
9/30/2023 18:00,21.89999962,34,48,213.6000061,33,81,4.435166667
9/30/2023 19:00,18.5,20,3,0,0,3,0
9/30/2023 20:00,16.39999962,48,0,0,0,0,0
9/30/2023 21:00,15.89999962,46,0,0,0,0,0
9/30/2023 22:00,15.39999962,100,0,0,0,0,0
9/30/2023 23:00,15.10000038,89,0,0,0,0,0
10-01-23 00:00,15.19999981,100,0,0,0,0,0
10-01-23 01:00,15.39999962,95,0,0,0,0,0
10-01-23 02:00,15.69999981,95,0,0,0,0,0
10-01-23 03:00,15.80000019,94,0,0,0,0,0
